"","X1","Unnamed: 0","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall","month","week","day_of_month","day_of_year","day_of_week","dayName_of_week","month_name","season_no"
"7231",7230,7231,2018-09-28 06:00:00,2018-09-28,6,"Autumn","No Holiday","No",0,14.4,61,1.2,20000,6.9,0,0,0,9,39,28,271,4,"Friday","Sep",3
"7232",7231,7232,2018-09-28 07:00:00,2018-09-28,7,"Autumn","No Holiday","No",0,14.5,62,1.5,20000,7.2,0.03,0,0,9,39,28,271,4,"Friday","Sep",3
"7233",7232,7233,2018-09-28 08:00:00,2018-09-28,8,"Autumn","No Holiday","No",0,15.2,58,1.7,20000,6.9,0.29,0,0,9,39,28,271,4,"Friday","Sep",3
"7234",7233,7234,2018-09-28 09:00:00,2018-09-28,9,"Autumn","No Holiday","No",0,16.5,50,1.2,20000,6,0.66,0,0,9,39,28,271,4,"Friday","Sep",3
"7235",7234,7235,2018-09-28 10:00:00,2018-09-28,10,"Autumn","No Holiday","No",0,17.4,51,1.3,19890,7.1,0.81,0,0,9,39,28,271,4,"Friday","Sep",3
"7236",7235,7236,2018-09-28 11:00:00,2018-09-28,11,"Autumn","No Holiday","No",0,17.9,54,1.4,20000,8.4,0.73,0,0,9,39,28,271,4,"Friday","Sep",3
"7237",7236,7237,2018-09-28 12:00:00,2018-09-28,12,"Autumn","No Holiday","No",0,19,52,1.2,20000,8.9,0.98,0,0,9,39,28,271,4,"Friday","Sep",3
"7238",7237,7238,2018-09-28 13:00:00,2018-09-28,13,"Autumn","No Holiday","No",0,19.1,53,1.4,20000,9.2,0.76,0,0,9,39,28,271,4,"Friday","Sep",3
"7239",7238,7239,2018-09-28 14:00:00,2018-09-28,14,"Autumn","No Holiday","No",0,19.4,53,1.4,20000,9.5,0.68,0,0,9,39,28,271,4,"Friday","Sep",3
"7240",7239,7240,2018-09-28 15:00:00,2018-09-28,15,"Autumn","No Holiday","No",0,20.3,52,1.3,20000,10.1,1.15,0,0,9,39,28,271,4,"Friday","Sep",3
"7241",7240,7241,2018-09-28 16:00:00,2018-09-28,16,"Autumn","No Holiday","No",0,21.9,46,1.2,19950,9.7,1.67,0,0,9,39,28,271,4,"Friday","Sep",3
"7242",7241,7242,2018-09-28 17:00:00,2018-09-28,17,"Autumn","No Holiday","No",0,21.7,52,1.1,20000,11.4,0.79,0,0,9,39,28,271,4,"Friday","Sep",3
"7243",7242,7243,2018-09-28 18:00:00,2018-09-28,18,"Autumn","No Holiday","No",0,20.4,56,1.7,20000,11.3,0.2,0,0,9,39,28,271,4,"Friday","Sep",3
"7244",7243,7244,2018-09-28 19:00:00,2018-09-28,19,"Autumn","No Holiday","No",0,19.3,61,0.8,20000,11.5,0.01,0,0,9,39,28,271,4,"Friday","Sep",3
"7245",7244,7245,2018-09-28 20:00:00,2018-09-28,20,"Autumn","No Holiday","No",0,18,67,0.7,20000,11.7,0,0,0,9,39,28,271,4,"Friday","Sep",3
"7246",7245,7246,2018-09-28 21:00:00,2018-09-28,21,"Autumn","No Holiday","No",0,17.8,66,1.1,20000,11.3,0,0,0,9,39,28,271,4,"Friday","Sep",3
"7247",7246,7247,2018-09-28 22:00:00,2018-09-28,22,"Autumn","No Holiday","No",0,17.1,70,1,20000,11.5,0,0,0,9,39,28,271,4,"Friday","Sep",3
"7248",7247,7248,2018-09-28 23:00:00,2018-09-28,23,"Autumn","No Holiday","No",0,16.6,69,1,20000,10.8,0,0,0,9,39,28,271,4,"Friday","Sep",3
"7249",7248,7249,2018-09-29 00:00:00,2018-09-29,0,"Autumn","No Holiday","Yes",1037,16.6,69,1,20000,10.8,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7250",7249,7250,2018-09-29 01:00:00,2018-09-29,1,"Autumn","No Holiday","Yes",982,16.2,71,0.9,20000,10.9,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7251",7250,7251,2018-09-29 02:00:00,2018-09-29,2,"Autumn","No Holiday","Yes",690,15.8,71,1.1,20000,10.5,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7252",7251,7252,2018-09-29 03:00:00,2018-09-29,3,"Autumn","No Holiday","Yes",493,15.5,73,1,20000,10.6,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7253",7252,7253,2018-09-29 04:00:00,2018-09-29,4,"Autumn","No Holiday","Yes",301,15.4,74,0.9,20000,10.7,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7254",7253,7254,2018-09-29 05:00:00,2018-09-29,5,"Autumn","No Holiday","Yes",208,15,77,0.5,20000,10.9,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7255",7254,7255,2018-09-29 06:00:00,2018-09-29,6,"Autumn","No Holiday","Yes",290,14.6,81,1,20000,11.3,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7256",7255,7256,2018-09-29 07:00:00,2018-09-29,7,"Autumn","No Holiday","Yes",513,14.7,76,0.8,20000,10.5,0.02,0,0,9,39,29,272,5,"Saturday","Sep",3
"7257",7256,7257,2018-09-29 08:00:00,2018-09-29,8,"Autumn","No Holiday","Yes",848,15.7,65,1.2,20000,9.1,0.54,0,0,9,39,29,272,5,"Saturday","Sep",3
"7258",7257,7258,2018-09-29 09:00:00,2018-09-29,9,"Autumn","No Holiday","Yes",1076,18.3,58,1.4,19580,9.8,1.24,0,0,9,39,29,272,5,"Saturday","Sep",3
"7259",7258,7259,2018-09-29 10:00:00,2018-09-29,10,"Autumn","No Holiday","Yes",1071,20.8,52,1.5,20000,10.5,1.88,0,0,9,39,29,272,5,"Saturday","Sep",3
"7260",7259,7260,2018-09-29 11:00:00,2018-09-29,11,"Autumn","No Holiday","Yes",1284,22.3,50,1.3,20000,11.3,2.36,0,0,9,39,29,272,5,"Saturday","Sep",3
"7261",7260,7261,2018-09-29 12:00:00,2018-09-29,12,"Autumn","No Holiday","Yes",1495,23.8,44,1.7,20000,10.8,2.66,0,0,9,39,29,272,5,"Saturday","Sep",3
"7262",7261,7262,2018-09-29 13:00:00,2018-09-29,13,"Autumn","No Holiday","Yes",1752,24.9,40,1.4,20000,10.3,2.75,0,0,9,39,29,272,5,"Saturday","Sep",3
"7263",7262,7263,2018-09-29 14:00:00,2018-09-29,14,"Autumn","No Holiday","Yes",1892,26.2,33,1.8,20000,8.6,2.62,0,0,9,39,29,272,5,"Saturday","Sep",3
"7264",7263,7264,2018-09-29 15:00:00,2018-09-29,15,"Autumn","No Holiday","Yes",2065,26.5,33,1.4,20000,8.9,2.25,0,0,9,39,29,272,5,"Saturday","Sep",3
"7265",7264,7265,2018-09-29 16:00:00,2018-09-29,16,"Autumn","No Holiday","Yes",2254,26.6,34,1.3,20000,9.4,1.69,0,0,9,39,29,272,5,"Saturday","Sep",3
"7266",7265,7266,2018-09-29 17:00:00,2018-09-29,17,"Autumn","No Holiday","Yes",2432,26.3,31,1,20000,7.8,1.03,0,0,9,39,29,272,5,"Saturday","Sep",3
"7267",7266,7267,2018-09-29 18:00:00,2018-09-29,18,"Autumn","No Holiday","Yes",2397,24.8,41,0.5,20000,10.6,0.33,0,0,9,39,29,272,5,"Saturday","Sep",3
"7268",7267,7268,2018-09-29 19:00:00,2018-09-29,19,"Autumn","No Holiday","Yes",2021,22.5,43,0.4,20000,9.2,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7269",7268,7269,2018-09-29 20:00:00,2018-09-29,20,"Autumn","No Holiday","Yes",1835,21.3,46,0.1,20000,9.2,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7270",7269,7270,2018-09-29 21:00:00,2018-09-29,21,"Autumn","No Holiday","Yes",1781,20.1,54,1.2,20000,10.4,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7271",7270,7271,2018-09-29 22:00:00,2018-09-29,22,"Autumn","No Holiday","Yes",1501,19.3,55,0.5,20000,10,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7272",7271,7272,2018-09-29 23:00:00,2018-09-29,23,"Autumn","No Holiday","Yes",1229,18.6,59,0.7,20000,10.4,0,0,0,9,39,29,272,5,"Saturday","Sep",3
"7273",7272,7273,2018-09-30 00:00:00,2018-09-30,0,"Autumn","No Holiday","No",0,18.1,60,0.2,20000,10.2,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7274",7273,7274,2018-09-30 01:00:00,2018-09-30,1,"Autumn","No Holiday","No",0,17.5,66,0.5,20000,11,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7275",7274,7275,2018-09-30 02:00:00,2018-09-30,2,"Autumn","No Holiday","No",0,17.3,68,0.7,20000,11.3,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7276",7275,7276,2018-09-30 03:00:00,2018-09-30,3,"Autumn","No Holiday","No",0,17,70,0.9,20000,11.4,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7277",7276,7277,2018-09-30 04:00:00,2018-09-30,4,"Autumn","No Holiday","No",0,16.6,73,0.3,20000,11.7,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7278",7277,7278,2018-09-30 05:00:00,2018-09-30,5,"Autumn","No Holiday","No",0,16.1,78,0.4,20000,12.2,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7279",7278,7279,2018-09-30 06:00:00,2018-09-30,6,"Autumn","No Holiday","No",0,15.5,80,0.4,20000,12,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7280",7279,7280,2018-09-30 07:00:00,2018-09-30,7,"Autumn","No Holiday","No",0,15.1,81,0.8,19390,11.8,0.03,0,0,9,39,30,273,6,"Sunday","Sep",3
"7281",7280,7281,2018-09-30 08:00:00,2018-09-30,8,"Autumn","No Holiday","No",0,16.2,69,1.1,20000,10.4,0.54,0,0,9,39,30,273,6,"Sunday","Sep",3
"7282",7281,7282,2018-09-30 09:00:00,2018-09-30,9,"Autumn","No Holiday","No",0,18.5,62,0.5,18470,11,1,0,0,9,39,30,273,6,"Sunday","Sep",3
"7283",7282,7283,2018-09-30 10:00:00,2018-09-30,10,"Autumn","No Holiday","No",0,20.7,62,1.3,16790,13.1,1.41,0,0,9,39,30,273,6,"Sunday","Sep",3
"7284",7283,7284,2018-09-30 11:00:00,2018-09-30,11,"Autumn","No Holiday","No",0,20.2,63,2.8,11950,12.9,1.25,0,0,9,39,30,273,6,"Sunday","Sep",3
"7285",7284,7285,2018-09-30 12:00:00,2018-09-30,12,"Autumn","No Holiday","No",0,20.8,47,3.1,16650,9,2,0,0,9,39,30,273,6,"Sunday","Sep",3
"7286",7285,7286,2018-09-30 13:00:00,2018-09-30,13,"Autumn","No Holiday","No",0,21.1,42,4.6,19540,7.6,2.74,0,0,9,39,30,273,6,"Sunday","Sep",3
"7287",7286,7287,2018-09-30 14:00:00,2018-09-30,14,"Autumn","No Holiday","No",0,21.1,32,4.4,19990,3.7,2.48,0,0,9,39,30,273,6,"Sunday","Sep",3
"7288",7287,7288,2018-09-30 15:00:00,2018-09-30,15,"Autumn","No Holiday","No",0,21.3,32,3.8,20000,3.9,2.31,0,0,9,39,30,273,6,"Sunday","Sep",3
"7289",7288,7289,2018-09-30 16:00:00,2018-09-30,16,"Autumn","No Holiday","No",0,21.2,28,3.2,20000,1.9,1.77,0,0,9,39,30,273,6,"Sunday","Sep",3
"7290",7289,7290,2018-09-30 17:00:00,2018-09-30,17,"Autumn","No Holiday","No",0,20.4,31,3.2,20000,2.6,1.06,0,0,9,39,30,273,6,"Sunday","Sep",3
"7291",7290,7291,2018-09-30 18:00:00,2018-09-30,18,"Autumn","No Holiday","No",0,18.3,34,3.3,20000,2.1,0.36,0,0,9,39,30,273,6,"Sunday","Sep",3
"7292",7291,7292,2018-09-30 19:00:00,2018-09-30,19,"Autumn","No Holiday","No",0,17.1,35,2.9,20000,1.4,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7293",7292,7293,2018-09-30 20:00:00,2018-09-30,20,"Autumn","No Holiday","No",0,16,39,2.9,20000,2,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7294",7293,7294,2018-09-30 21:00:00,2018-09-30,21,"Autumn","No Holiday","No",0,15.2,40,3,20000,1.6,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7295",7294,7295,2018-09-30 22:00:00,2018-09-30,22,"Autumn","No Holiday","No",0,14.6,46,2.2,20000,3,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7296",7295,7296,2018-09-30 23:00:00,2018-09-30,23,"Autumn","No Holiday","No",0,14.1,53,2.1,20000,4.6,0,0,0,9,39,30,273,6,"Sunday","Sep",3
"7297",7296,7297,2018-10-01 00:00:00,2018-10-01,0,"Autumn","No Holiday","Yes",680,14.1,55,2.6,20000,5.1,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7298",7297,7298,2018-10-01 01:00:00,2018-10-01,1,"Autumn","No Holiday","Yes",402,13.9,57,2,20000,5.5,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7299",7298,7299,2018-10-01 02:00:00,2018-10-01,2,"Autumn","No Holiday","Yes",262,13.9,56,2.4,20000,5.2,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7300",7299,7300,2018-10-01 03:00:00,2018-10-01,3,"Autumn","No Holiday","Yes",179,13.6,56,1.6,20000,4.9,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7301",7300,7301,2018-10-01 04:00:00,2018-10-01,4,"Autumn","No Holiday","Yes",143,13.7,56,1.9,20000,5,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7302",7301,7302,2018-10-01 05:00:00,2018-10-01,5,"Autumn","No Holiday","Yes",246,13.7,57,1.8,19990,5.3,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7303",7302,7303,2018-10-01 06:00:00,2018-10-01,6,"Autumn","No Holiday","Yes",632,13.3,56,2.3,20000,4.6,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7304",7303,7304,2018-10-01 07:00:00,2018-10-01,7,"Autumn","No Holiday","Yes",1429,13.1,58,2.1,19970,5,0.03,0,0,10,40,1,274,0,"Monday","Oct",3
"7305",7304,7305,2018-10-01 08:00:00,2018-10-01,8,"Autumn","No Holiday","Yes",2101,13.7,54,2.4,19600,4.5,0.39,0,0,10,40,1,274,0,"Monday","Oct",3
"7306",7305,7306,2018-10-01 09:00:00,2018-10-01,9,"Autumn","No Holiday","Yes",1106,14.9,50,3.4,19890,4.5,1.08,0,0,10,40,1,274,0,"Monday","Oct",3
"7307",7306,7307,2018-10-01 10:00:00,2018-10-01,10,"Autumn","No Holiday","Yes",856,16.3,47,3.6,18150,4.9,1.93,0,0,10,40,1,274,0,"Monday","Oct",3
"7308",7307,7308,2018-10-01 11:00:00,2018-10-01,11,"Autumn","No Holiday","Yes",959,17,45,4.5,19660,4.9,2.04,0,0,10,40,1,274,0,"Monday","Oct",3
"7309",7308,7309,2018-10-01 12:00:00,2018-10-01,12,"Autumn","No Holiday","Yes",1138,18.4,40,3.5,19580,4.5,2.28,0,0,10,40,1,274,0,"Monday","Oct",3
"7310",7309,7310,2018-10-01 13:00:00,2018-10-01,13,"Autumn","No Holiday","Yes",1087,17.6,49,4.7,20000,6.7,1.89,0,0,10,40,1,274,0,"Monday","Oct",3
"7311",7310,7311,2018-10-01 14:00:00,2018-10-01,14,"Autumn","No Holiday","Yes",1137,19.3,36,3.5,19860,3.8,2.28,0,0,10,40,1,274,0,"Monday","Oct",3
"7312",7311,7312,2018-10-01 15:00:00,2018-10-01,15,"Autumn","No Holiday","Yes",1258,19,40,3.8,19830,5,1.96,0,0,10,40,1,274,0,"Monday","Oct",3
"7313",7312,7313,2018-10-01 16:00:00,2018-10-01,16,"Autumn","No Holiday","Yes",1357,17.7,47,3.4,20000,6.2,0.81,0,0,10,40,1,274,0,"Monday","Oct",3
"7314",7313,7314,2018-10-01 17:00:00,2018-10-01,17,"Autumn","No Holiday","Yes",1799,17.2,53,2.9,20000,7.5,0.25,0,0,10,40,1,274,0,"Monday","Oct",3
"7315",7314,7315,2018-10-01 18:00:00,2018-10-01,18,"Autumn","No Holiday","Yes",2857,16.6,61,2.9,20000,9,0.16,0,0,10,40,1,274,0,"Monday","Oct",3
"7316",7315,7316,2018-10-01 19:00:00,2018-10-01,19,"Autumn","No Holiday","Yes",2122,16.2,62,2.2,20000,8.9,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7317",7316,7317,2018-10-01 20:00:00,2018-10-01,20,"Autumn","No Holiday","Yes",1824,15.4,63,2.1,20000,8.3,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7318",7317,7318,2018-10-01 21:00:00,2018-10-01,21,"Autumn","No Holiday","Yes",1777,14.6,66,4,20000,8.3,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7319",7318,7319,2018-10-01 22:00:00,2018-10-01,22,"Autumn","No Holiday","Yes",1501,13.9,69,0.5,20000,8.2,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7320",7319,7320,2018-10-01 23:00:00,2018-10-01,23,"Autumn","No Holiday","Yes",1057,13.4,69,3.7,20000,7.8,0,0,0,10,40,1,274,0,"Monday","Oct",3
"7321",7320,7321,2018-10-02 00:00:00,2018-10-02,0,"Autumn","No Holiday","No",0,13,72,1.8,19870,8,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7322",7321,7322,2018-10-02 01:00:00,2018-10-02,1,"Autumn","No Holiday","No",0,12.5,74,1.9,19920,7.9,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7323",7322,7323,2018-10-02 02:00:00,2018-10-02,2,"Autumn","No Holiday","No",0,12.3,75,1.6,18400,7.9,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7324",7323,7324,2018-10-02 03:00:00,2018-10-02,3,"Autumn","No Holiday","No",0,11.8,78,0.3,18430,8,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7325",7324,7325,2018-10-02 04:00:00,2018-10-02,4,"Autumn","No Holiday","No",0,11.2,80,0.3,12360,7.8,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7326",7325,7326,2018-10-02 05:00:00,2018-10-02,5,"Autumn","No Holiday","No",0,10.8,82,0.3,17780,7.8,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7327",7326,7327,2018-10-02 06:00:00,2018-10-02,6,"Autumn","No Holiday","No",0,10.6,81,0,17980,7.4,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7328",7327,7328,2018-10-02 07:00:00,2018-10-02,7,"Autumn","No Holiday","No",0,10.4,81,0.3,19560,7.2,0.02,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7329",7328,7329,2018-10-02 08:00:00,2018-10-02,8,"Autumn","No Holiday","No",0,11.2,69,0.9,17140,5.7,0.49,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7330",7329,7330,2018-10-02 09:00:00,2018-10-02,9,"Autumn","No Holiday","No",0,13.9,66,1.6,14270,7.6,1.11,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7331",7330,7331,2018-10-02 10:00:00,2018-10-02,10,"Autumn","No Holiday","No",0,16.7,58,2.4,15540,8.3,1.81,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7332",7331,7332,2018-10-02 11:00:00,2018-10-02,11,"Autumn","No Holiday","No",0,18.3,44,3,18780,5.8,2.35,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7333",7332,7333,2018-10-02 12:00:00,2018-10-02,12,"Autumn","No Holiday","No",0,19.4,41,3.1,19560,5.7,2.67,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7334",7333,7334,2018-10-02 13:00:00,2018-10-02,13,"Autumn","No Holiday","No",0,20.4,36,2.6,17760,4.8,2.71,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7335",7334,7335,2018-10-02 14:00:00,2018-10-02,14,"Autumn","No Holiday","No",0,21.5,39,2.5,16910,6.9,2.56,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7336",7335,7336,2018-10-02 15:00:00,2018-10-02,15,"Autumn","No Holiday","No",0,21.8,38,2.6,19130,6.8,2.22,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7337",7336,7337,2018-10-02 16:00:00,2018-10-02,16,"Autumn","No Holiday","No",0,21.7,36,3.2,19290,5.9,1.64,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7338",7337,7338,2018-10-02 17:00:00,2018-10-02,17,"Autumn","No Holiday","No",0,21.2,40,2.4,20000,7,0.98,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7339",7338,7339,2018-10-02 18:00:00,2018-10-02,18,"Autumn","No Holiday","No",0,19.2,48,2.2,20000,7.9,0.28,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7340",7339,7340,2018-10-02 19:00:00,2018-10-02,19,"Autumn","No Holiday","No",0,17.6,57,1.7,20000,8.9,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7341",7340,7341,2018-10-02 20:00:00,2018-10-02,20,"Autumn","No Holiday","No",0,16.8,62,2,20000,9.4,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7342",7341,7342,2018-10-02 21:00:00,2018-10-02,21,"Autumn","No Holiday","No",0,16.2,65,1.5,20000,9.6,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7343",7342,7343,2018-10-02 22:00:00,2018-10-02,22,"Autumn","No Holiday","No",0,15.5,69,0.8,19870,9.8,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7344",7343,7344,2018-10-02 23:00:00,2018-10-02,23,"Autumn","No Holiday","No",0,14.8,68,0.1,19940,8.9,0,0,0,10,40,2,275,1,"Tuesday","Oct",3
"7345",7344,7345,2018-10-03 00:00:00,2018-10-03,0,"Autumn","Holiday","Yes",1040,14.5,74,0.4,20000,9.9,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7346",7345,7346,2018-10-03 01:00:00,2018-10-03,1,"Autumn","Holiday","Yes",882,13.8,75,0.5,20000,9.4,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7347",7346,7347,2018-10-03 02:00:00,2018-10-03,2,"Autumn","Holiday","Yes",685,13.2,77,1.2,19720,9.2,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7348",7347,7348,2018-10-03 03:00:00,2018-10-03,3,"Autumn","Holiday","Yes",497,12.6,78,0.6,19070,8.8,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7349",7348,7349,2018-10-03 04:00:00,2018-10-03,4,"Autumn","Holiday","Yes",284,12.1,80,1.2,18340,8.7,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7350",7349,7350,2018-10-03 05:00:00,2018-10-03,5,"Autumn","Holiday","Yes",173,11.8,82,1.1,18780,8.8,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7351",7350,7351,2018-10-03 06:00:00,2018-10-03,6,"Autumn","Holiday","Yes",278,11.4,84,0.3,17420,8.7,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7352",7351,7352,2018-10-03 07:00:00,2018-10-03,7,"Autumn","Holiday","Yes",440,11.2,85,0.3,15930,8.7,0.02,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7353",7352,7353,2018-10-03 08:00:00,2018-10-03,8,"Autumn","Holiday","Yes",762,11.8,73,1,16490,7.1,0.49,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7354",7353,7354,2018-10-03 09:00:00,2018-10-03,9,"Autumn","Holiday","Yes",966,14.4,61,0.7,13400,6.9,1.21,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7355",7354,7355,2018-10-03 10:00:00,2018-10-03,10,"Autumn","Holiday","Yes",1113,17.3,53,0.7,14060,7.6,1.83,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7356",7355,7356,2018-10-03 11:00:00,2018-10-03,11,"Autumn","Holiday","Yes",1248,20.3,46,1.6,14090,8.2,2.29,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7357",7356,7357,2018-10-03 12:00:00,2018-10-03,12,"Autumn","Holiday","Yes",1634,21.4,40,1.4,19730,7.2,2.53,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7358",7357,7358,2018-10-03 13:00:00,2018-10-03,13,"Autumn","Holiday","Yes",1849,22.5,40,2.6,18540,8.2,2.64,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7359",7358,7359,2018-10-03 14:00:00,2018-10-03,14,"Autumn","Holiday","Yes",1995,23.4,35,1.6,19720,7,2.51,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7360",7359,7360,2018-10-03 15:00:00,2018-10-03,15,"Autumn","Holiday","Yes",2200,24.1,34,2,19960,7.2,2.14,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7361",7360,7361,2018-10-03 16:00:00,2018-10-03,16,"Autumn","Holiday","Yes",2112,24,34,2.7,20000,7.1,1.62,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7362",7361,7362,2018-10-03 17:00:00,2018-10-03,17,"Autumn","Holiday","Yes",2400,23.3,36,1.7,19600,7.3,0.95,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7363",7362,7363,2018-10-03 18:00:00,2018-10-03,18,"Autumn","Holiday","Yes",2235,21.5,43,1.8,20000,8.3,0.26,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7364",7363,7364,2018-10-03 19:00:00,2018-10-03,19,"Autumn","Holiday","Yes",1792,20,49,1.5,20000,8.9,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7365",7364,7365,2018-10-03 20:00:00,2018-10-03,20,"Autumn","Holiday","Yes",1744,18.6,55,1.5,20000,9.3,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7366",7365,7366,2018-10-03 21:00:00,2018-10-03,21,"Autumn","Holiday","Yes",1594,17.6,59,1.6,20000,9.4,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7367",7366,7367,2018-10-03 22:00:00,2018-10-03,22,"Autumn","Holiday","Yes",1393,16.9,63,0.2,20000,9.8,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7368",7367,7368,2018-10-03 23:00:00,2018-10-03,23,"Autumn","Holiday","Yes",1033,16.1,63,0.6,20000,9,0,0,0,10,40,3,276,2,"Wednesday","Oct",3
"7369",7368,7369,2018-10-04 00:00:00,2018-10-04,0,"Autumn","No Holiday","No",0,15.5,65,0.8,20000,8.9,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7370",7369,7370,2018-10-04 01:00:00,2018-10-04,1,"Autumn","No Holiday","No",0,14.7,69,0.6,20000,9,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7371",7370,7371,2018-10-04 02:00:00,2018-10-04,2,"Autumn","No Holiday","No",0,14,73,0.5,19920,9.2,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7372",7371,7372,2018-10-04 03:00:00,2018-10-04,3,"Autumn","No Holiday","No",0,13.6,75,0.8,19600,9.2,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7373",7372,7373,2018-10-04 04:00:00,2018-10-04,4,"Autumn","No Holiday","No",0,13.3,75,0.4,17920,8.9,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7374",7373,7374,2018-10-04 05:00:00,2018-10-04,5,"Autumn","No Holiday","No",0,13.2,73,0.9,18570,8.4,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7375",7374,7375,2018-10-04 06:00:00,2018-10-04,6,"Autumn","No Holiday","No",0,13.2,73,1.1,19000,8.4,0,0,0,10,40,4,277,3,"Thursday","Oct",3
"7376",7375,7376,2018-10-04 07:00:00,2018-10-04,7,"Autumn","No Holiday","No",0,13.2,75,0.8,17800,8.8,0.01,0,0,10,40,4,277,3,"Thursday","Oct",3
