"","hour","rent_count","temperature","humidity","wind_speed","visibility","solar_radiation","rainfall","snowfall"
"7567",6,412,5.8,67,1.1,20000,0,0,0
"7568",7,1142,5.3,73,0.7,20000,0.01,0,0
"7569",8,1996,6,64,1.1,19200,0.42,0,0
"7570",9,1106,8.6,50,0.8,17850,1.13,0,0
"7571",10,877,11.6,40,1.7,19910,1.77,0,0
"7572",11,959,13,38,2.7,20000,2.3,0,0
"7573",12,1073,14.7,38,1,18840,2.55,0,0
"7574",13,1110,15.8,36,1.5,18880,2.59,0,0
"7575",14,1187,16.5,32,1.4,18410,2.43,0,0
"7576",15,1322,17.1,33,2.1,19290,2.04,0,0
"7577",16,1488,16.9,34,1.2,19420,1.47,0,0
"7578",17,1902,16.3,39,1.7,19690,0.8,0,0
"7579",18,2618,14.3,46,1.3,20000,0.16,0,0
"7580",19,1804,12.9,50,1.4,20000,0,0,0
"7581",20,1440,11.8,53,1.5,20000,0,0,0
"7582",21,1292,11,60,1.1,19950,0,0,0
"7583",22,1347,10.5,62,1.2,20000,0,0,0
"7584",23,940,9.8,66,0.5,19790,0,0,0
"7585",0,835,9.1,69,0.9,18850,0,0,0
"7586",1,739,8.5,70,0.2,18560,0,0,0
"7587",2,512,8,74,0.5,17860,0,0,0
"7588",3,374,7.6,78,0.7,16140,0,0,0
"7589",4,226,7.1,79,1.2,15670,0,0,0
"7590",5,148,6.7,81,1.1,14670,0,0,0
"7591",6,209,6.6,80,1,14240,0,0,0
"7592",7,412,6.2,83,0.8,11000,0.01,0,0
"7593",8,728,7.4,70,0.5,13730,0.36,0,0
"7594",9,853,10,56,1,17610,1.03,0,0
"7595",10,1037,12.6,50,1.4,17120,1.68,0,0
"7596",11,1179,15.2,44,1.2,13010,2.16,0,0
"7597",12,1402,16.6,36,0.7,14420,2.45,0,0
"7598",13,1652,18.3,33,1.9,13240,2.53,0,0
"7599",14,1712,19.3,27,1.3,13840,2.38,0,0
"7600",15,1846,19.8,29,2,12460,1.97,0,0
"7601",16,1916,19.4,29,1.2,11540,1.37,0,0
"7602",17,1995,18.7,33,1.1,11640,0.7,0,0
"7603",18,1695,16.5,38,1.6,12460,0.14,0,0
"7604",19,1381,14.8,47,1.3,11110,0,0,0
"7605",20,1261,13.8,52,1.6,10880,0,0,0
"7606",21,1312,12.6,56,1.1,10530,0,0,0
"7607",22,1147,11.7,60,0.5,10020,0,0,0
"7608",23,971,11,62,0.3,9460,0,0,0
"7609",0,811,10.4,59,0,9710,0,0,0
"7610",1,584,9.5,65,0.9,9900,0,0,0
"7611",2,429,9.1,68,0.3,9210,0,0,0
"7612",3,308,8.4,73,0.4,8200,0,0,0
"7613",4,185,7.9,76,1.3,7710,0,0,0
"7614",5,110,7.6,79,0.3,7650,0,0,0
"7615",6,150,7.2,80,0.7,7290,0,0,0
"7616",7,304,6.9,81,0.8,6650,0.01,0,0
"7617",8,556,7.5,72,1.1,6970,0.34,0,0
"7618",9,775,10.1,60,0.8,7260,1.02,0,0
"7619",10,847,13.3,47,0.5,8180,1.67,0,0
"7620",11,1056,16.2,41,1,8780,2.11,0,0
"7621",12,1394,17.2,33,1.1,12580,2.28,0,0
"7622",13,1593,18.1,32,1.5,16840,2.21,0,0
"7623",14,1767,18.9,31,2.6,19360,2.37,0,0
"7624",15,1948,20.1,32,2.4,18930,2,0,0
"7625",16,2097,19.1,31,2.1,19600,1.27,0,0
"7626",17,1990,18.2,43,2.3,19250,0.68,0,0
"7627",18,1662,16.2,58,2.4,19910,0.12,0,0
"7628",19,1377,15.1,60,2.9,19790,0,0,0
"7629",20,1306,14.4,61,2.3,19450,0,0,0
"7630",21,1261,13.8,66,2.4,18970,0,0,0
"7631",22,1029,13.5,71,1.7,17110,0,0,0
"7632",23,810,13.2,73,1.2,16390,0,0,0
"7633",0,638,12.6,78,1.3,14270,0,0,0
"7634",1,393,12.2,80,1.4,12830,0,0,0
"7635",2,272,11.8,82,0.7,12620,0,0,0
"7636",3,171,11.3,85,0,9070,0,0,0
"7637",4,152,11,82,0.1,9510,0,0,0
"7638",5,209,11.1,79,0.3,11400,0,0,0
"7639",6,504,11.2,81,0.2,10710,0,0,0
"7640",7,1271,11.5,81,0.8,9600,0,0,0
"7641",8,2070,12,77,0.4,8910,0.12,0,0
"7642",9,1119,12.8,74,0.5,8310,0.31,0,0
"7643",10,837,14.1,66,0.6,8270,0.58,0,0
"7644",11,910,16.7,65,1.5,6750,1.42,0,0
"7645",12,1052,19,60,1.8,5130,2.11,0,0
"7646",13,1058,19.7,52,2.1,5120,1.83,0,0
"7647",14,1121,20,48,2.1,5860,1.72,0,0
"7648",15,1183,20.4,43,1.7,6900,1.43,0,0
"7649",16,1413,20.3,44,2.2,7930,1.09,0,0
"7650",17,1773,19.3,49,2.8,9660,0.55,0,0
"7651",18,2635,18,66,2.3,5540,0.1,0,0
"7652",19,1911,16.9,74,1.8,3660,0,0,0
"7653",20,1659,15.9,81,2.8,2500,0,0,0
"7654",21,1556,15.5,86,1.3,1780,0,0,0
"7655",22,1377,14.8,83,1.5,2270,0,0,0
"7656",23,914,14.1,74,1.5,4860,0,0,0
"7657",0,726,13.3,64,1.7,8600,0,0,0
"7658",1,568,12.4,65,1.1,10990,0,0,0
"7659",2,427,11.7,70,1,10120,0,0,0
"7660",3,253,11.5,61,1.4,13990,0,0,0
"7661",4,145,11,69,0.6,15100,0,0,0
"7662",5,202,10.2,70,1.5,15190,0,0,0
"7663",6,491,10.1,71,0.2,14740,0,0,0
"7664",7,1216,10.2,68,0.4,14930,0,0,0
"7665",8,2134,10.4,63,0.6,13670,0.19,0,0
"7666",9,1177,11.8,55,0.7,11820,0.55,0,0
"7667",10,854,14.4,45,0.6,12060,1.28,0,0
"7668",11,914,16.5,39,0.7,13510,1.68,0,0
"7669",12,1063,18.8,35,1.2,10570,2.06,0,0
"7670",13,1108,19.4,31,2,18620,2.02,0,0
"7671",14,1113,19.9,29,1.9,18330,2.09,0,0
"7672",15,1203,19.9,31,2,16130,1.57,0,0
"7673",16,1407,19.5,32,2.1,14360,1.1,0,0
"7674",17,1811,18.4,38,1.8,15650,0.5,0,0
"7675",18,2716,16.9,47,1.4,16370,0.11,0,0
"7676",19,1867,15.5,63,1.7,17740,0,0,0
"7677",20,1568,14.8,68,2,15020,0,0,0
"7678",21,1618,14.3,72,1,13740,0,0,0
"7679",22,1425,13.6,71,0.6,14570,0,0,0
"7680",23,950,12.9,78,0.6,12010,0,0,0
"7681",0,739,12.3,75,1.2,13320,0,0,0
"7682",1,600,11.5,74,1.2,13050,0,0,0
"7683",2,381,10.8,77,0.3,12680,0,0,0
"7684",3,239,10.2,80,0.3,11910,0,0,0
"7685",4,157,9.7,76,0,13080,0,0,0
"7686",5,210,9.2,77,0,12780,0,0,0
"7687",6,503,8.8,77,0.2,10770,0,0,0
"7688",7,1213,8.6,77,0.7,9650,0,0,0
"7689",8,2202,9.2,68,0.2,9520,0.28,0,0
"7690",9,1200,11.2,63,1.1,6560,0.88,0,0
"7691",10,842,14,58,1.6,8410,1.53,0,0
"7692",11,961,15.5,25,2.5,17270,2.1,0,0
"7693",12,1088,16.2,29,2.5,19350,2.45,0,0
"7694",13,1115,17.7,25,2.1,19170,2.48,0,0
"7695",14,1083,18.3,24,1.7,19830,2.4,0,0
"7696",15,1175,18.3,21,2.7,20000,2.02,0,0
"7697",16,1409,18,26,2.1,20000,1.45,0,0
"7698",17,1896,16.9,34,2.5,20000,0.74,0,0
"7699",18,2445,14.6,39,2.3,20000,0.11,0,0
"7700",19,1819,13.2,42,1.3,20000,0,0,0
"7701",20,1558,12.2,47,1.1,20000,0,0,0
"7702",21,1493,10.8,53,0.9,20000,0,0,0
"7703",22,1278,9.9,50,0.1,20000,0,0,0
"7704",23,896,9.7,56,0.7,20000,0,0,0
"7705",0,694,9.2,64,0.7,20000,0,0,0
"7706",1,579,9,66,0.7,20000,0,0,0
"7707",2,385,8.7,71,0.8,20000,0,0,0
"7708",3,244,8.6,74,0.6,19850,0,0,0
"7709",4,165,8.1,78,0.6,20000,0,0,0
"7710",5,185,7.8,81,1.1,20000,0,0,0
"7711",6,458,7.6,82,0.3,19330,0,0,0
"7712",7,1191,7.7,81,0.4,19920,0,0,0
"7713",8,2154,8.5,77,0.5,19950,0.21,0,0
"7714",9,1165,10.9,60,0.9,19970,0.93,0,0
"7715",10,864,13.7,57,1.2,20000,1.33,0,0
"7716",11,917,15,52,1.4,20000,1.5,0,0
"7717",12,1132,16.8,50,1.6,20000,1.94,0,0
"7718",13,1152,18.1,43,2.2,20000,2.3,0,0
"7719",14,1122,18.7,39,1.3,20000,1.66,0,0
"7720",15,1203,19,38,1.9,20000,1.72,0,0
"7721",16,1473,18.5,40,1.8,20000,1.28,0,0
"7722",17,1804,16.9,44,1.6,20000,0.44,0,0
"7723",18,2499,15.7,45,2.5,20000,0.06,0,0
"7724",19,1878,14.9,49,2.1,20000,0,0,0
"7725",20,1528,13.8,56,1.9,20000,0,0,0
"7726",21,1466,12.6,60,0.5,20000,0,0,0
"7727",22,1302,11.6,61,0.2,20000,0,0,0
"7728",23,944,10.9,64,0.2,20000,0,0,0
"7729",0,783,10.3,67,1.5,20000,0,0,0
"7730",1,653,9.8,68,1.7,20000,0,0,0
"7731",2,433,9.2,72,1.5,20000,0,0,0
"7732",3,262,8.5,74,1.3,20000,0,0,0
"7733",4,184,8.1,76,0.3,20000,0,0,0
"7734",5,162,7.7,73,0,20000,0,0,0
"7735",6,491,7.2,77,0.5,20000,0,0,0
"7736",7,1188,7.3,72,0.4,20000,0,0,0
"7737",8,2113,7.9,63,0.6,20000,0.3,0,0
"7738",9,1191,11.1,53,1,20000,1.05,0,0
"7739",10,850,13.8,44,1.5,19530,1.66,0,0
"7740",11,981,16.4,35,1.1,20000,2.13,0,0
"7741",12,1161,17.4,33,1.1,20000,2.39,0,0
"7742",13,1190,18.9,33,1.8,20000,2.43,0,0
"7743",14,1221,19.8,32,2.3,19780,2.25,0,0
"7744",15,1390,19.7,30,3,19710,1.89,0,0
"7745",16,1527,19.3,29,2.8,20000,1.34,0,0
"7746",17,1939,18.5,35,2.2,20000,0.68,0,0
"7747",18,2631,16.6,40,2.4,20000,0.11,0,0
"7748",19,1769,15.3,53,2.4,20000,0,0,0
"7749",20,1512,14.2,56,1.8,20000,0,0,0
"7750",21,1457,13.3,56,1.1,20000,0,0,0
"7751",22,1331,12.3,65,1.7,20000,0,0,0
"7752",23,1018,11.7,70,1.7,20000,0,0,0
"7753",0,891,11.3,71,1.2,19970,0,0,0
"7754",1,774,10.9,72,0,19660,0,0,0
"7755",2,522,10.1,78,0.1,18870,0,0,0
"7756",3,386,9.5,77,0.4,16110,0,0,0
"7757",4,246,8.9,75,0.4,18770,0,0,0
"7758",5,154,8.1,76,0.6,13090,0,0,0
"7759",6,219,7.5,79,0.6,10250,0,0,0
"7760",7,427,7,82,0.5,8670,0,0,0
"7761",8,784,7.8,70,1.4,10340,0.29,0,0
"7762",9,921,10.4,60,1.3,13260,0.99,0,0
"7763",10,997,13,49,0.5,16850,1.61,0,0
"7764",11,1175,16.2,39,1.6,15800,2.05,0,0
"7765",12,1407,17.7,33,2.2,15560,2.37,0,0
"7766",13,1585,19.4,26,1.1,19420,2.45,0,0
"7767",14,1649,20,22,1.6,19500,2.29,0,0
"7768",15,1760,21.3,24,1.5,18320,1.91,0,0
"7769",16,1813,20.9,20,2,19760,1.35,0,0
"7770",17,1949,19.2,23,1.5,20000,0.62,0,0
"7771",18,1707,16.6,41,2.4,18110,0.04,0,0
"7772",19,1407,14.6,48,1.9,19980,0,0,0
"7773",20,1270,13.7,51,1,19540,0,0,0
"7774",21,1249,13.3,55,2,15540,0,0,0
"7775",22,1141,12.7,58,0,14800,0,0,0
"7776",23,922,11.7,58,0,15670,0,0,0
"7777",0,848,11.2,62,0,16130,0,0,0
"7778",1,622,10.6,60,0.5,16420,0,0,0
"7779",2,428,9.8,63,0.6,15910,0,0,0
"7780",3,342,9.2,68,0.4,15380,0,0,0
"7781",4,206,8.8,71,0.9,15160,0,0,0
"7782",5,146,8.2,73,1.3,13050,0,0,0
"7783",6,172,7.6,75,0.6,11810,0,0,0
"7784",7,315,7.2,76,0.5,11130,0,0,0
"7785",8,534,7.9,67,1.1,12100,0.28,0,0
"7786",9,679,10.5,56,1.2,17410,0.98,0,0
"7787",10,936,13.4,46,0.8,17180,1.61,0,0
"7788",11,1055,16.8,38,1.5,13260,2.07,0,0
"7789",12,1417,18.4,28,1.9,16900,2.33,0,0
"7790",13,1519,19.3,24,1.5,17450,2.4,0,0
"7791",14,1642,20.1,23,2.3,18960,2.23,0,0
"7792",15,1891,20.9,23,1.5,18920,1.87,0,0
"7793",16,1976,20.2,24,2.5,18810,1.31,0,0
"7794",17,1883,18.8,24,2.1,20000,0.63,0,0
"7795",18,1618,16.2,41,1.4,19070,0.06,0,0
"7796",19,1464,14.9,46,1.4,14550,0,0,0
"7797",20,1306,13.8,52,1.6,13410,0,0,0
"7798",21,1158,13,49,1,17020,0,0,0
"7799",22,1025,12.2,57,0,15440,0,0,0
"7800",23,724,11.8,56,0,16550,0,0,0
"7801",0,623,11.4,56,0.2,17780,0,0,0
"7802",1,372,10.7,57,0.9,18280,0,0,0
"7803",2,253,10.5,57,0.2,18370,0,0,0
"7804",3,175,10.2,60,1,17960,0,0,0
"7805",4,110,10,62,0.6,17590,0,0,0
"7806",5,202,9.4,65,0.8,16590,0,0,0
"7807",6,513,9.2,65,0.8,16890,0,0,0
"7808",7,1244,8.9,67,0.8,15570,0,0,0
"7809",8,2111,9.7,58,0.6,15590,0.22,0,0
"7810",9,1104,11.9,50,1.1,15290,0.75,0,0
"7811",10,817,14.6,43,0.7,13390,1.35,0,0
"7812",11,941,16.7,37,0.7,10740,1.74,0,0
"7813",12,1034,18.2,34,1,7580,2.03,0,0
"7814",13,1064,19.4,35,1.2,6780,1.73,0,0
"7815",14,1122,20.6,30,2.2,8390,1.69,0,0
"7816",15,1167,20.2,31,1.6,8550,1.25,0,0
"7817",16,1464,19.7,34,1.6,6880,0.88,0,0
"7818",17,1904,18.9,35,1.7,7200,0.41,0,0
"7819",18,2613,17.3,43,0.9,7830,0.08,0,0
"7820",19,1860,15.6,44,1.5,8280,0,0,0
"7821",20,1593,14.5,51,1.4,7510,0,0,0
"7822",21,1513,13.4,56,0.7,7580,0,0,0
"7823",22,1360,12.7,60,0,6800,0,0,0
"7824",23,916,12,59,0.4,6850,0,0,0
"7825",0,726,11.6,61,0.7,6730,0,0,0
"7826",1,547,11.1,62,0.2,6660,0,0,0
"7827",2,356,10.6,68,0.9,6030,0,0,0
"7828",3,243,10.1,70,1.1,6060,0,0,0
"7829",4,170,10,73,0.9,6220,0,0,0
"7830",5,193,10,73,0.5,5930,0,0,0
"7831",6,456,9.9,75,1,5600,0,0,0
"7832",7,839,10.4,71,0.6,5570,0,0,0
"7833",8,1423,11,78,0.8,4120,0.03,0,0
"7834",9,1026,11.7,77,0.8,3940,0.25,0,0
"7835",10,735,13.8,65,1.1,4750,1.06,0,0
"7836",11,81,13,70,5,9890,0.5,0,0
"7837",12,363,11.5,90,1.2,9730,0.06,5,0
"7838",13,652,13.5,82,0.8,9620,1.33,0,0
"7839",14,837,15.1,71,0.9,9730,1.62,0,0
"7840",15,1010,16.6,68,1.5,9550,1.55,0,0
"7841",16,1294,16.1,70,1.3,8980,0.83,0,0
"7842",17,1604,15.7,63,3.2,11180,0.39,0,0
"7843",18,2415,14.5,71,2.1,12350,0.06,0,0
"7844",19,1685,14,70,1.6,12650,0,0,0
"7845",20,1433,13.6,70,1.4,13920,0,0,0
"7846",21,1380,12.6,70,1.2,14250,0,0,0
"7847",22,1257,12.3,73,0.9,13920,0,0,0
"7848",23,876,11.2,78,0.5,8020,0,0,0
"7849",0,708,10.8,80,1,11510,0,0,0
"7850",1,573,10.2,84,1.2,10360,0,0,0
"7851",2,371,9.5,87,1,9190,0,0,0
"7852",3,249,9.4,85,1.6,9830,0,0,0
"7853",4,162,9,87,0.6,9720,0,0,0
"7854",5,164,8.5,87,1.2,10460,0,0,0
"7855",6,453,8.1,88,0.9,8310,0,0,0
"7856",7,1165,7.8,90,0.6,7630,0,0,0
"7857",8,2108,8.1,85,1.2,7720,0.26,0,0
"7858",9,1151,10.1,72,1.1,7280,0.9,0,0
"7859",10,811,13,63,0.9,8540,1.5,0,0
"7860",11,940,15.7,53,1,11720,1.99,0,0
"7861",12,1126,16.8,48,1.6,16730,2.1,0,0
"7862",13,1106,17.2,43,2.3,18350,1.68,0,0
"7863",14,1150,17.6,39,2.5,19640,1.63,0,0
"7864",15,1161,18,40,3,18080,1.71,0,0
"7865",16,1492,18.2,42,1.3,19760,1.22,0,0
"7866",17,1904,17,47,2.2,19890,0.59,0,0
"7867",18,2612,15.1,53,1.7,20000,0.06,0,0
"7868",19,1827,13.9,61,1.9,20000,0,0,0
"7869",20,1556,13.1,63,0.4,20000,0,0,0
"7870",21,1464,12.1,67,1,19770,0,0,0
"7871",22,1281,11.6,71,0.2,18580,0,0,0
"7872",23,884,11,74,0.1,18170,0,0,0
"7873",0,729,10.5,75,0.3,18000,0,0,0
"7874",1,572,10,78,0.4,16690,0,0,0
"7875",2,421,9.1,79,0.5,16250,0,0,0
"7876",3,266,9.1,79,0.2,16890,0,0,0
"7877",4,161,8.5,83,1.2,15770,0,0,0
"7878",5,193,7.8,85,0.9,15420,0,0,0
"7879",6,450,7.5,86,1.3,13010,0,0,0
"7880",7,1251,7.3,85,1.4,10390,0,0,0
"7881",8,2070,7.9,76,1.2,12900,0.25,0,0
"7882",9,1168,10.3,64,1,15440,0.91,0,0
"7883",10,779,13.4,53,1.1,17680,1.53,0,0
"7884",11,956,16.4,43,0.7,17130,1.96,0,0
"7885",12,1188,18.2,37,1.4,18610,2.25,0,0
"7886",13,1154,19.4,32,1.1,17870,2.31,0,0
"7887",14,1192,20.6,31,1.4,15620,1.7,0,0
"7888",15,1275,20.6,32,1.4,16510,1.4,0,0
"7889",16,1528,20.4,32,0.9,17200,0.84,0,0
"7890",17,1961,19.2,36,0.7,16430,0.38,0,0
"7891",18,2632,17.3,39,1.3,16410,0.03,0,0
"7892",19,1968,16.4,47,1,16940,0,0,0
"7893",20,1596,15.3,50,0.5,16470,0,0,0
"7894",21,1513,14.5,50,0.7,17410,0,0,0
"7895",22,1316,13.6,56,1,16110,0,0,0
"7896",23,919,12.5,59,0.8,16020,0,0,0
"7897",0,753,12.5,57,0.9,18770,0,0,0
"7898",1,629,12.7,56,1.2,19520,0,0,0
"7899",2,434,12.8,59,0.9,18040,0,0,0
"7900",3,327,12.8,57,0.5,17150,0,0,0
"7901",4,185,12.6,60,0.6,16480,0,0,0
"7902",5,178,12.4,60,0.8,15630,0,0,0
"7903",6,376,12.6,64,1.3,13480,0,0,0
"7904",7,556,12.6,63,0.8,12650,0,0,0
"7905",8,556,12.1,81,0.8,7060,0,0.5,0
"7906",9,144,12,86,0.8,4050,0.07,0.5,0
"7907",10,191,12.9,84,1,5340,0.27,0,0
"7908",11,54,12.4,87,1,3170,0.24,1,0
"7909",12,29,12.4,90,1.1,2970,0.19,1,0
"7910",13,18,12.6,87,2.3,5390,0.13,1.5,0
"7911",14,147,12.7,95,1.9,2550,0.09,5.5,0
"7912",15,576,14,87,1.2,14820,0.68,1,0
"7913",16,900,14.5,81,1.8,15880,0.78,0,0
"7914",17,1386,14.3,77,2.9,19660,0.5,0,0
"7915",18,1882,13.1,74,1.6,19890,0.05,0,0
"7916",19,1228,12.9,66,2.5,19970,0,0,0
"7917",20,1003,12.2,67,5.4,19560,0,0,0
"7918",21,542,10.6,70,2.4,20000,0,0,0
"7919",22,680,10.5,72,2.4,20000,0,0,0
"7920",23,603,10.2,64,3.9,20000,0,0,0
"7921",0,640,9.9,65,3.2,20000,0,0,0
"7922",1,585,9.9,62,3.5,20000,0,0,0
"7923",2,478,9.5,58,3,20000,0,0,0
"7924",3,346,9.1,60,2.8,20000,0,0,0
"7925",4,233,8.8,61,2.8,20000,0,0,0
"7926",5,146,8,65,1.6,20000,0,0,0
"7927",6,197,7.4,66,2.3,20000,0,0,0
"7928",7,388,7.3,65,3.2,20000,0,0,0
"7929",8,713,7.7,62,2.4,19850,0.23,0,0
"7930",9,785,8.3,55,4,18530,0.89,0,0
"7931",10,898,9.5,46,3.7,18710,1.49,0,0
"7932",11,996,10.4,42,4.1,19880,2.01,0,0
"7933",12,1076,10.4,41,4.9,19660,1.33,0,0
"7934",13,1118,10.6,38,4.6,20000,1.63,0,0
"7935",14,1183,10.8,37,4.4,20000,1.29,0,0
"7936",15,1254,11.4,32,3.8,20000,1.21,0,0
"7937",16,1308,10.6,35,3.3,20000,1.02,0,0
"7938",17,1176,9.5,34,5.7,20000,0.45,0,0
"7939",18,1054,8.9,39,3.5,20000,0.05,0,0
"7940",19,864,8,42,2.9,20000,0,0,0
"7941",20,775,7.6,44,4.2,20000,0,0,0
"7942",21,775,7.3,49,3.4,20000,0,0,0
"7943",22,752,6.6,51,1.8,20000,0,0,0
"7944",23,658,6.3,52,1.8,20000,0,0,0
"7945",0,699,6.7,55,1.5,20000,0,0,0
"7946",1,531,6.9,55,1.8,20000,0,0,0
"7947",2,450,6.6,59,0.4,20000,0,0,0
"7948",3,299,6.2,59,0.6,20000,0,0,0
"7949",4,148,6.8,65,1.1,20000,0,0,0
"7950",5,27,7.2,68,2.5,17400,0,0,0
"7951",6,55,6.9,86,1.7,19880,0,1.5,0
"7952",7,134,6.9,88,0.9,19910,0,0,0
"7953",8,74,6.8,89,1.4,18560,0.05,0,0
"7954",9,195,7.3,90,1.1,18890,0.12,2.5,0
"7955",10,330,8.2,89,0.4,13650,0.39,0,0
"7956",11,544,9.4,86,1.2,12200,0.75,0,0
"7957",12,630,11.9,74,1.6,18010,1.84,0,0
"7958",13,916,12.1,75,1.2,17750,0.99,0,0
"7959",14,962,12.4,72,1.9,18600,1.06,0,0
"7960",15,948,12.2,67,3.3,20000,0.86,0,0
"7961",16,385,12.2,65,1.9,20000,0.52,0,0
"7962",17,535,9.4,85,1.2,20000,0.07,1.5,0
"7963",18,651,8.9,85,1.8,20000,0.01,0,0
"7964",19,645,8.4,85,1.2,20000,0,0,0
"7965",20,624,8.2,82,2.8,20000,0,0,0
"7966",21,670,7.6,75,1.1,20000,0,0,0
"7967",22,625,6.7,76,0.6,20000,0,0,0
"7968",23,512,6,74,1.1,20000,0,0,0
"7969",0,434,5.3,81,1.7,19930,0,0,0
"7970",1,326,5.1,83,1.1,19890,0,0,0
"7971",2,184,4.7,81,1,19180,0,0,0
"7972",3,123,5,67,0.8,20000,0,0,0
"7973",4,117,5.6,66,0.7,20000,0,0,0
"7974",5,161,5.1,76,0.7,20000,0,0,0
"7975",6,436,4.7,76,0.6,20000,0,0,0
"7976",7,1070,4.6,76,0.7,20000,0,0,0
"7977",8,1888,5.1,67,0.3,19810,0.24,0,0
"7978",9,1021,7.5,53,1.6,19810,1.01,0,0
"7979",10,771,9.6,43,1.8,19300,1.49,0,0
"7980",11,796,11,46,2.6,19460,1.97,0,0
"7981",12,737,10.8,49,2.7,20000,1.45,0,0
"7982",13,815,10.4,49,2.7,20000,0.54,0,0
"7983",14,838,11.3,39,3.7,20000,1.18,0,0
"7984",15,884,11,46,3.4,20000,0.57,0,0
"7985",16,1069,11.3,41,3.6,20000,0.94,0,0
"7986",17,1274,10,43,4.9,20000,0.43,0,0
"7987",18,1987,9.4,51,3.4,20000,0.02,0,0
"7988",19,1377,8.1,53,3.7,20000,0,0,0
"7989",20,1026,6.8,59,3.2,20000,0,0,0
"7990",21,979,5.7,61,2.3,20000,0,0,0
"7991",22,906,5.1,58,2.2,20000,0,0,0
"7992",23,658,4.3,58,1.4,20000,0,0,0
"7993",0,488,3.4,55,1.5,20000,0,0,0
"7994",1,440,3,55,1,20000,0,0,0
"7995",2,283,2.1,56,0.5,20000,0,0,0
"7996",3,182,1.7,59,0.5,20000,0,0,0
"7997",4,150,1.6,63,0.3,20000,0,0,0
"7998",5,162,1.1,68,0.6,20000,0,0,0
"7999",6,394,0.8,69,1.4,20000,0,0,0
"8000",7,1005,1.3,65,1.2,20000,0,0,0
"8001",8,1883,1.4,58,0.9,18830,0.15,0,0
"8002",9,982,3.7,49,1.9,19610,0.89,0,0
"8003",10,684,6.1,38,2.5,19140,1.51,0,0
"8004",11,782,7.5,36,1.4,19930,1.98,0,0
"8005",12,881,8.5,34,1.5,18920,2.21,0,0
"8006",13,847,9.8,33,1.8,19370,2.3,0,0
"8007",14,903,10.7,33,1.7,20000,2.12,0,0
"8008",15,965,10.9,33,2.6,19630,1.73,0,0
"8009",16,1110,11,34,2.3,19990,1.16,0,0
"8010",17,1357,9.9,40,2.6,20000,0.47,0,0
"8011",18,2074,8.4,52,2.6,20000,0.03,0,0
"8012",19,1442,8,52,2.1,20000,0,0,0
"8013",20,1186,7.6,59,1.1,20000,0,0,0
"8014",21,1147,7.6,55,2,20000,0,0,0
"8015",22,948,7.6,50,1.8,20000,0,0,0
"8016",23,527,7.7,50,1,19880,0,0,0
"8017",0,294,7.1,59,1.7,20000,0,0,0
"8018",1,324,6.6,66,1,20000,0,0,0
"8019",2,287,6.4,65,0,20000,0,0,0
"8020",3,227,5.6,69,0.1,20000,0,0,0
"8021",4,146,5,71,1.4,19940,0,0,0
"8022",5,141,4.1,74,0.9,20000,0,0,0
"8023",6,402,3.6,75,0.8,20000,0,0,0
"8024",7,1060,3.2,74,0.9,20000,0,0,0
"8025",8,1907,3.7,67,1.8,19870,0.15,0,0
"8026",9,996,5.1,56,1.8,18250,0.89,0,0
"8027",10,717,7.2,49,2.2,18920,1.51,0,0
"8028",11,818,8.7,41,2.6,19070,1.96,0,0
"8029",12,907,10,39,2,20000,2.2,0,0
"8030",13,983,11.2,34,2.6,19400,2.26,0,0
"8031",14,963,11.9,34,2.4,18350,2.12,0,0
"8032",15,994,12,35,3,19080,1.72,0,0
"8033",16,1185,11.8,34,2.3,19790,1.16,0,0
"8034",17,1462,11.3,41,1.8,20000,0.51,0,0
"8035",18,2094,9.4,48,2,20000,0.03,0,0
"8036",19,1507,8.4,53,1,20000,0,0,0
"8037",20,1176,7.6,59,0.7,20000,0,0,0
"8038",21,1069,7.6,59,3,19290,0,0,0
"8039",22,1088,6.8,58,2.2,19360,0,0,0
"8040",23,798,6.4,60,1.8,19300,0,0,0
"8041",0,584,5.7,62,2.3,19090,0,0,0
"8042",1,524,5.1,65,1.6,19320,0,0,0
"8043",2,362,4.4,64,1.4,20000,0,0,0
"8044",3,242,4.2,65,0.7,19620,0,0,0
"8045",4,147,3.6,70,0.8,19340,0,0,0
"8046",5,154,3.3,72,0,19460,0,0,0
"8047",6,433,2.9,75,0.2,17610,0,0,0
"8048",7,1055,2.5,75,0.5,17630,0,0,0
"8049",8,1899,2.8,74,0.9,13660,0.13,0,0
"8050",9,1011,4.7,60,0.9,12190,0.82,0,0
"8051",10,696,8.1,51,0.7,11000,1.38,0,0
"8052",11,852,11.1,46,1.6,15180,1.84,0,0
"8053",12,926,12.6,36,2.6,17850,2.14,0,0
"8054",13,968,13.6,32,1.8,18140,2.22,0,0
"8055",14,1040,14.9,31,2.5,18720,2.06,0,0
"8056",15,1094,14.8,30,2.7,19900,1.71,0,0
"8057",16,1206,14.7,32,2,19340,1.13,0,0
"8058",17,1569,13.7,37,1.4,20000,0.49,0,0
"8059",18,2254,11.8,43,1.3,19950,0.03,0,0
"8060",19,1561,10.5,49,1.2,19650,0,0,0
"8061",20,1269,9.9,53,1.7,18680,0,0,0
"8062",21,1197,9.3,54,1.1,19750,0,0,0
"8063",22,1115,8.3,61,0.2,18090,0,0,0
"8064",23,806,7.8,63,0.4,15470,0,0,0
